学号,姓名,楼群,楼号,楼层,宿舍号,性别,是否有车
105022022033,周丽娟,李苑,2,2,223,女,有
105022022075,蔡利,李苑,2,2,223,女,没有
105072022074,戴雪梅,李苑,2,2,224,女,有
105072022039,耿文,李苑,2,2,224,女,有
105072022042,陈建军,李苑,2,2,224,女,没有
105072022092,汪洋,李苑,2,2,224,女,没有
105102020107,孔英,李苑,2,3,301,女,没有
105102020134,陈丹,李苑,2,3,301,女,没有
105102020077,罗梅,李苑,2,3,301,女,没有
105102020119,李帅,李苑,2,3,301,女,没有
105012020187,傅秀芳,李苑,2,3,302,女,有
105012020161,王伟,李苑,2,3,302,女,没有
105012020106,陈彬,李苑,2,3,302,女,有
105012020135,杜飞,李苑,2,3,302,女,有
105032020197,庄倩,李苑,2,3,303,女,有
105032020073,谭梅,李苑,2,3,303,女,有
105032020089,林冬梅,李苑,2,3,303,女,没有
105032020063,邓龙,李苑,2,3,303,女,没有
105052020194,赵敏,李苑,2,3,304,女,有
105052020151,张建华,李苑,2,3,304,女,没有
105052020074,马丹丹,李苑,2,3,304,女,有
105052020029,任淑兰,李苑,2,3,304,女,没有
105012020053,王兵,李苑,2,3,305,女,没有
105012020069,陈畅,李苑,2,3,305,女,没有
105012020030,杨敏,李苑,2,3,305,女,没有
105012020111,钟兰英,李苑,2,3,305,女,没有
105082020010,吴兰英,李苑,2,3,306,女,没有
105082020047,冯霞,李苑,2,3,306,女,没有
105082020154,周桂花,李苑,2,3,306,女,没有
105082020122,曹璐,李苑,2,3,306,女,没有
105082020046,罗丽丽,李苑,2,3,307,女,有
105082020141,牛萍,李苑,2,3,307,女,没有
105082020105,孙建华,李苑,2,3,307,女,有
105082020049,陈红,李苑,2,3,307,女,有
105092020039,段莹,李苑,2,3,308,女,有
105092020188,周龙,李苑,2,3,308,女,有
105092020046,宫鑫,李苑,2,3,308,女,有
105092020085,姚杨,李苑,2,3,308,女,有
105022020162,赵海燕,李苑,2,3,309,女,没有
105022020066,彭伟,李苑,2,3,309,女,有
105022020198,李燕,李苑,2,3,309,女,有
105022020011,宋瑜,李苑,2,3,309,女,有
105012020140,李阳,李苑,2,3,310,女,有
105012020190,顾金凤,李苑,2,3,310,女,没有
105012020065,顾芳,李苑,2,3,310,女,有
105012020062,李博,李苑,2,3,310,女,没有
105042020082,毕涛,李苑,2,3,311,女,没有
105042020140,江宁,李苑,2,3,311,女,有
105042020113,孙柳,李苑,2,3,311,女,没有
105042020085,江敏,李苑,2,3,311,女,没有
105092020001,周杰,李苑,2,3,312,女,有
105092020032,王海燕,李苑,2,3,312,女,有
105092020156,陈秀云,李苑,2,3,312,女,没有
105092020134,陆浩,李苑,2,3,312,女,没有
105042020013,尹超,李苑,2,3,313,女,有
105042020112,李秀梅,李苑,2,3,313,女,有
105042020013,陈丽丽,李苑,2,3,313,女,有
105042020134,项秀英,李苑,2,3,313,女,有
105072020053,许洁,李苑,2,3,314,女,有
105072020166,林颖,李苑,2,3,314,女,有
105072020177,李桂荣,李苑,2,3,314,女,有
105072020113,郭帅,李苑,2,3,314,女,有
105062020113,杨楠,李苑,2,3,315,女,有
105062020162,曾小红,李苑,2,3,315,女,有
105062020039,高凤兰,李苑,2,3,315,女,没有
105062020099,王莉,李苑,2,3,315,女,有
105042020181,颜娜,李苑,2,3,316,女,没有
105042020111,颜利,李苑,2,3,316,女,没有
105042020094,任红梅,李苑,2,3,316,女,有
105042020022,陈婷,李苑,2,3,316,女,没有
105082020016,侯倩,李苑,2,3,317,女,没有
105082020137,李丽华,李苑,2,3,317,女,有
105082020064,陈丽丽,李苑,2,3,317,女,没有
105082020027,贺东,李苑,2,3,317,女,有
105012020027,覃成,李苑,2,3,318,女,有
105012020022,陈伟,李苑,2,3,318,女,有
105012020002,张凯,李苑,2,3,318,女,有
105012020057,李丹,李苑,2,3,318,女,有
105022020041,钱秀华,李苑,2,3,319,女,有
105022020139,黄文,李苑,2,3,319,女,有
105022020065,谢云,李苑,2,3,319,女,有
105022020200,隆秀芳,李苑,2,3,319,女,有
105042020061,张莉,李苑,2,3,320,女,没有
105042020148,谢雪,李苑,2,3,320,女,有
105042020098,许鑫,李苑,2,3,320,女,有
105042020154,邱丽,李苑,2,3,320,女,有
105072020078,郑芳,李苑,2,3,321,女,有
105072020084,陈艳,李苑,2,3,321,女,没有
105072020119,骆萍,李苑,2,3,321,女,有
105072020169,任东,李苑,2,3,321,女,有
105062020087,马玉,李苑,2,3,322,女,有
105062020144,鲍芳,李苑,2,3,322,女,有
105062020012,赵娜,李苑,2,3,322,女,没有
105062020187,李桂香,李苑,2,3,322,女,没有
105032020032,俞想,李苑,2,3,323,女,没有
105032020176,孙小红,李苑,2,3,323,女,有
105032020058,余凤兰,李苑,2,3,323,女,没有
105032020066,雷琴,李苑,2,3,323,女,有
105042020097,梁杨,李苑,2,3,324,女,没有
105042020050,高东,李苑,2,3,324,女,没有
105042020060,陈海燕,李苑,2,3,324,女,有
105042020034,郭兰英,李苑,2,3,324,女,没有
105022019148,李强,李苑,2,4,401,女,有
105022019010,欧阳成,李苑,2,4,401,女,没有
105022019031,孙晨,李苑,2,4,401,女,有
105022019172,林桂芝,李苑,2,4,401,女,没有
105022019029,刘淑华,李苑,2,4,402,女,没有
105022019146,李瑜,李苑,2,4,402,女,没有
105022019031,蒲桂珍,李苑,2,4,402,女,没有
105022019037,杨丽,李苑,2,4,402,女,没有
105042019086,韩磊,李苑,2,4,403,女,没有
105042019115,李兰英,李苑,2,4,403,女,有
105042019021,韦海燕,李苑,2,4,403,女,有
105042019069,秦瑞,李苑,2,4,403,女,有
105052019046,孟丹,李苑,2,4,404,女,有
105052019103,漆鹏,李苑,2,4,404,女,没有
105052019075,伍楠,李苑,2,4,404,女,没有
105052019048,张畅,李苑,2,4,404,女,没有
105022019015,段杰,李苑,2,4,405,女,有
105022019081,蔡凯,李苑,2,4,405,女,有
105022019142,刘文,李苑,2,4,405,女,没有
105022019175,汤丽华,李苑,2,4,405,女,有
105022019178,余雪,李苑,2,4,406,女,有
105022019165,田丹,李苑,2,4,406,女,没有
105022019157,杨柳,李苑,2,4,406,女,没有
105022019114,喻磊,李苑,2,4,406,女,没有
105062019059,唐龙,李苑,2,4,407,女,没有
105062019145,蔡强,李苑,2,4,407,女,没有
105062019074,欧婷婷,李苑,2,4,407,女,没有
105062019139,曹桂荣,李苑,2,4,407,女,没有
105002019002,吴帅,李苑,2,4,408,女,有
105002019062,吴飞,李苑,2,4,408,女,没有
105002019010,孔华,李苑,2,4,408,女,有
105002019000,刘娜,李苑,2,4,408,女,有
105052019068,高艳,李苑,2,4,409,女,没有
105052019110,李婷婷,李苑,2,4,409,女,有
105052019123,刘波,李苑,2,4,409,女,没有
105052019000,李伟,李苑,2,4,409,女,有
105042019023,郭斌,李苑,2,4,410,女,没有
105042019191,孙秀荣,李苑,2,4,410,女,没有
105042019195,张莹,李苑,2,4,410,女,有
105042019156,陈秀荣,李苑,2,4,410,女,有
105082019073,文波,李苑,2,4,411,女,没有
105082019072,苑鑫,李苑,2,4,411,女,没有
105082019154,刘红,李苑,2,4,411,女,没有
105082019027,黄兵,李苑,2,4,411,女,有
105032019188,陈玉兰,李苑,2,4,412,女,有
105032019152,张勇,李苑,2,4,412,女,有
105032019198,吕慧,李苑,2,4,412,女,有
105032019159,潘桂香,李苑,2,4,412,女,有
105092019191,刘淑华,李苑,2,4,413,女,没有
105092019019,蒋建平,李苑,2,4,413,女,没有
105092019007,李杨,李苑,2,4,413,女,有
105092019160,柳霞,李苑,2,4,413,女,有
105022019063,李文,李苑,2,4,414,女,没有
105022019185,李瑜,李苑,2,4,414,女,有
105022019164,刘婷,李苑,2,4,414,女,没有
105022019143,安芳,李苑,2,4,414,女,有
105102019095,李秀兰,李苑,2,4,415,女,有
105102019186,王峰,李苑,2,4,415,女,没有
105102019194,王桂花,李苑,2,4,415,女,有
105102019193,张峰,李苑,2,4,415,女,有
105042019019,陈楠,李苑,2,4,416,女,有
105042019103,李娟,李苑,2,4,416,女,没有
105042019125,崔淑兰,李苑,2,4,416,女,没有
105042019143,蒋丹,李苑,2,4,416,女,有
105082019094,王凤英,李苑,2,4,417,女,有
105082019050,徐淑华,李苑,2,4,417,女,没有
105082019157,许鑫,李苑,2,4,417,女,没有
105082019191,朱晶,李苑,2,4,417,女,有
105062019145,邹梅,李苑,2,4,418,女,有
105062019012,郑欣,李苑,2,4,418,女,有
105062019062,姜斌,李苑,2,4,418,女,没有
105062019106,罗秀云,李苑,2,4,418,女,没有
105032019116,施俊,李苑,2,4,419,女,没有
105032019042,周玉,李苑,2,4,419,女,没有
105032019044,崔建国,李苑,2,4,419,女,有
105032019150,钟兰英,李苑,2,4,419,女,有
105072019184,辛杰,李苑,2,4,420,女,没有
105072019122,赵雷,李苑,2,4,420,女,有
105072019030,李丽丽,李苑,2,4,420,女,没有
105072019132,徐小红,李苑,2,4,420,女,有
105022019024,蔡欣,李苑,2,4,421,女,没有
105022019088,黄春梅,李苑,2,4,421,女,有
105022019076,梁洋,李苑,2,4,421,女,没有
105022019189,林建国,李苑,2,4,421,女,没有
105102019027,张利,李苑,2,4,422,女,有
105102019097,张桂荣,李苑,2,4,422,女,有
105102019045,盛静,李苑,2,4,422,女,有
105102019071,周丽华,李苑,2,4,422,女,没有
105072019003,袁淑华,李苑,2,4,423,女,有
105072019068,明娜,李苑,2,4,423,女,没有
105072019186,刘霞,李苑,2,4,423,女,没有
105072019127,冯兰英,李苑,2,4,423,女,没有
105092019091,马旭,李苑,2,4,424,女,有
105092019122,白旭,李苑,2,4,424,女,有
105092019028,李波,李苑,2,4,424,女,没有
105092019095,陆超,李苑,2,4,424,女,有
116072020191,冯玉英,李苑,3,1,101,女,没有
116072020119,任杰,李苑,3,1,101,女,没有
116072020167,卢峰,李苑,3,1,101,女,有
116072020005,卜建华,李苑,3,1,101,女,没有
116072020063,赵健,李苑,3,1,102,女,有
116072020164,张鹏,李苑,3,1,102,女,没有
116072020098,李丹丹,李苑,3,1,102,女,没有
116072020173,洪秀兰,李苑,3,1,102,女,没有
116102020122,刘婷,李苑,3,1,103,女,有
116102020115,韦淑珍,李苑,3,1,103,女,有
116102020068,惠雪梅,李苑,3,1,103,女,有
116102020120,李倩,李苑,3,1,103,女,没有
116062020072,白莉,李苑,3,1,104,女,有
116062020024,江红梅,李苑,3,1,104,女,没有
116062020127,李杰,李苑,3,1,104,女,没有
116062020041,桂建,李苑,3,1,104,女,有
116062020180,樊秀华,李苑,3,1,105,女,没有
116062020177,陈瑞,李苑,3,1,105,女,没有
116062020063,杨杨,李苑,3,1,105,女,有
116062020118,苏玉,李苑,3,1,105,女,有
116032020042,朱飞,李苑,3,1,106,女,没有
116032020102,杨娟,李苑,3,1,106,女,有
116032020024,何秀芳,李苑,3,1,106,女,没有
116032020171,李想,李苑,3,1,106,女,有
116062020177,吴桂香,李苑,3,1,107,女,有
116062020090,张柳,李苑,3,1,107,女,没有
116062020042,郑磊,李苑,3,1,107,女,没有
116062020050,曹桂珍,李苑,3,1,107,女,有
116082020182,张雪,李苑,3,1,108,女,没有
116082020118,赵小红,李苑,3,1,108,女,有
116082020122,赖莹,李苑,3,1,108,女,没有
116082020195,蒋建军,李苑,3,1,108,女,没有
116012020185,徐桂香,李苑,3,1,109,女,没有
116012020175,梁婷婷,李苑,3,1,109,女,没有
116012020091,胡文,李苑,3,1,109,女,没有
116012020133,丁婷,李苑,3,1,109,女,有
116082020037,钟桂兰,李苑,3,1,110,女,有
116082020085,张倩,李苑,3,1,110,女,没有
116082020128,蔡兵,李苑,3,1,110,女,没有
116082020141,冯瑞,李苑,3,1,110,女,有
116032020045,吴艳,李苑,3,1,111,女,没有
116032020156,段鑫,李苑,3,1,111,女,有
116032020131,梁霞,李苑,3,1,111,女,有
116032020192,赵玉珍,李苑,3,1,111,女,没有
116072020195,欧桂芳,李苑,3,1,112,女,没有
116072020148,张斌,李苑,3,1,112,女,没有
116072020025,冯颖,李苑,3,1,112,女,有
116072020117,罗博,李苑,3,1,112,女,没有
116082020016,李洁,李苑,3,1,113,女,有
116082020055,吴淑华,李苑,3,1,113,女,没有
116082020090,彭鹏,李苑,3,1,113,女,没有
116082020020,谭桂英,李苑,3,1,113,女,有
116052020143,曾淑兰,李苑,3,1,114,女,没有
116052020183,曾莹,李苑,3,1,114,女,没有
116052020058,李敏,李苑,3,1,114,女,有
116052020018,王秀荣,李苑,3,1,114,女,没有
116072020115,王秀荣,李苑,3,1,115,女,没有
116072020082,王畅,李苑,3,1,115,女,有
116072020045,满金凤,李苑,3,1,115,女,没有
116072020054,张平,李苑,3,1,115,女,有
116022020193,王伟,李苑,3,1,116,女,有
116022020127,何秀芳,李苑,3,1,116,女,有
116022020185,贾瑞,李苑,3,1,116,女,有
116022020046,谭红梅,李苑,3,1,116,女,有
116032020024,傅华,李苑,3,1,117,女,有
116032020092,程倩,李苑,3,1,117,女,有
116032020024,傅雪,李苑,3,1,117,女,有
116032020104,刘凤兰,李苑,3,1,117,女,没有
116052020111,严春梅,李苑,3,1,118,女,没有
116052020047,邹梅,李苑,3,1,118,女,有
116052020087,王勇,李苑,3,1,118,女,有
116052020196,张伟,李苑,3,1,118,女,没有
116072020081,余萍,李苑,3,1,119,女,没有
116072020084,李波,李苑,3,1,119,女,有
116072020147,邢荣,李苑,3,1,119,女,有
116072020058,张斌,李苑,3,1,119,女,没有
116072020167,高博,李苑,3,1,120,女,没有
116072020142,魏玉华,李苑,3,1,120,女,没有
116072020139,栾秀兰,李苑,3,1,120,女,有
116072020142,王峰,李苑,3,1,120,女,没有
116042020009,汤超,李苑,3,1,121,女,没有
116042020104,杨俊,李苑,3,1,121,女,有
116042020063,韦雪梅,李苑,3,1,121,女,没有
116042020097,王玉,李苑,3,1,121,女,有
116012020076,罗莹,李苑,3,1,122,女,没有
116012020091,吉楠,李苑,3,1,122,女,有
116012020006,马建国,李苑,3,1,122,女,有
116012020195,宋雷,李苑,3,1,122,女,没有
116072020045,贾佳,李苑,3,1,123,女,没有
116072020089,赵龙,李苑,3,1,123,女,有
116072020198,李娟,李苑,3,1,123,女,没有
116072020024,李洋,李苑,3,1,123,女,没有
116082020060,王帆,李苑,3,1,124,女,有
116082020098,吕丽,李苑,3,1,124,女,有
116082020120,李鹏,李苑,3,1,124,女,没有
116082020199,侯凯,李苑,3,1,124,女,有
116092020179,邓波,李苑,3,2,201,女,没有
116092020114,施东,李苑,3,2,201,女,有
116092020161,李淑英,李苑,3,2,201,女,有
116092020017,郑秀兰,李苑,3,2,201,女,没有
116092020121,奚超,李苑,3,2,202,女,没有
116092020167,崔红梅,李苑,3,2,202,女,没有
116092020154,王畅,李苑,3,2,202,女,没有
116092020181,李建国,李苑,3,2,202,女,有
116072020004,林兰英,李苑,3,2,203,女,有
116072020127,王娟,李苑,3,2,203,女,有
116072020062,张龙,李苑,3,2,203,女,有
116072020142,申娜,李苑,3,2,203,女,没有
116002020056,何桂芳,李苑,3,2,204,女,有
116002020120,张琴,李苑,3,2,204,女,有
116002020026,刘琴,李苑,3,2,204,女,没有
116002020114,白博,李苑,3,2,204,女,没有
116102020014,姜小红,李苑,3,2,205,女,没有
116102020140,曾岩,李苑,3,2,205,女,没有
116102020050,卢东,李苑,3,2,205,女,没有
116102020092,杨勇,李苑,3,2,205,女,有
116022020177,方建军,李苑,3,2,206,女,有
116022020162,李荣,李苑,3,2,206,女,有
116022020059,张涛,李苑,3,2,206,女,没有
116022020032,余龙,李苑,3,2,206,女,有
116102020128,孙东,李苑,3,2,207,女,有
116102020192,李晨,李苑,3,2,207,女,有
116102020102,杜敏,李苑,3,2,207,女,有
116102020121,孙云,李苑,3,2,207,女,没有
116062020143,李红梅,李苑,3,2,208,女,有
116062020025,田玉英,李苑,3,2,208,女,有
116062020161,夏鑫,李苑,3,2,208,女,有
116062020036,徐丽娟,李苑,3,2,208,女,没有
116092020089,苏洁,李苑,3,2,209,女,有
116092020108,王霞,李苑,3,2,209,女,有
116092020118,宋阳,李苑,3,2,209,女,有
116092020043,韩婷,李苑,3,2,209,女,没有
116092020097,朱丹,李苑,3,2,210,女,有
116092020085,房磊,李苑,3,2,210,女,有
116092020066,孙云,李苑,3,2,210,女,有
116092020002,王帅,李苑,3,2,210,女,有
116042020157,陈敏,李苑,3,2,211,女,有
116042020069,车玉梅,李苑,3,2,211,女,有
116042020095,冀凤兰,李苑,3,2,211,女,没有
116042020047,周飞,李苑,3,2,211,女,有
116052020061,陈成,李苑,3,2,212,女,没有
116052020080,梁佳,李苑,3,2,212,女,有
116052020147,吴淑兰,李苑,3,2,212,女,没有
116052020084,周婷,李苑,3,2,212,女,有
116072020168,唐红霞,李苑,3,2,213,女,没有
116072020121,李红,李苑,3,2,213,女,有
116072020121,王瑞,李苑,3,2,213,女,有
116072020163,张桂英,李苑,3,2,213,女,没有
116062020021,刘云,李苑,3,2,214,女,有
116062020164,阎丹,李苑,3,2,214,女,没有
116062020029,陈东,李苑,3,2,214,女,没有
116062020068,张宁,李苑,3,2,214,女,有
116052020005,刘伟,李苑,3,2,215,女,有
116052020109,赵伟,李苑,3,2,215,女,没有
116052020133,周欢,李苑,3,2,215,女,没有
116052020030,吕柳,李苑,3,2,215,女,没有
116042020056,陈娜,李苑,3,2,216,女,有
116042020099,王彬,李苑,3,2,216,女,有
116042020065,李婷婷,李苑,3,2,216,女,没有
116042020164,严旭,李苑,3,2,216,女,有
116072020092,林阳,李苑,3,2,217,女,没有
116072020154,张桂香,李苑,3,2,217,女,有
116072020194,韦博,李苑,3,2,217,女,有
116072020115,贺波,李苑,3,2,217,女,没有
116102020098,李坤,李苑,3,2,218,女,没有
116102020163,蒋红霞,李苑,3,2,218,女,没有
116102020035,张洁,李苑,3,2,218,女,没有
116102020198,姚丽丽,李苑,3,2,218,女,有
116022020086,赵桂荣,李苑,3,2,219,女,有
116022020140,张阳,李苑,3,2,219,女,没有
116022020016,邓斌,李苑,3,2,219,女,没有
116022020062,王燕,李苑,3,2,219,女,没有
116072020085,庄秀华,李苑,3,2,220,女,没有
116072020001,马红梅,李苑,3,2,220,女,有
116072020108,陆辉,李苑,3,2,220,女,有
116072020019,尹洁,李苑,3,2,220,女,没有
116082020025,周丹,李苑,3,2,221,女,没有
116082020147,黄建国,李苑,3,2,221,女,有
116082020095,左秀云,李苑,3,2,221,女,有
116082020188,刘桂英,李苑,3,2,221,女,没有
116022020099,吴鑫,李苑,3,2,222,女,没有
116022020133,任亮,李苑,3,2,222,女,有
116022020189,张琴,李苑,3,2,222,女,有
116022020196,吴文,李苑,3,2,222,女,有
116062020063,黄玉英,李苑,3,2,223,女,有
116062020100,苏帆,李苑,3,2,223,女,有
116062020086,邵雷,李苑,3,2,223,女,有
116062020112,马雪,李苑,3,2,223,女,没有
116072020158,杨娜,李苑,3,2,224,女,有
116072020177,胡鑫,李苑,3,2,224,女,有
116072020113,余欢,李苑,3,2,224,女,有
116072020191,冯淑兰,李苑,3,2,224,女,有
116082019093,王婷,李苑,3,3,301,女,有
116082019001,范亮,李苑,3,3,301,女,没有
116082019091,刘杨,李苑,3,3,301,女,没有
116082019199,班玉兰,李苑,3,3,301,女,有
116002019106,管英,李苑,3,3,302,女,没有
116002019107,李磊,李苑,3,3,302,女,没有
116002019085,阎健,李苑,3,3,302,女,有
116002019059,范红,李苑,3,3,302,女,没有
116092019124,马阳,李苑,3,3,303,女,有
116092019017,李秀梅,李苑,3,3,303,女,有
116092019018,王兰英,李苑,3,3,303,女,有
116092019007,韦佳,李苑,3,3,303,女,有
116022019004,郭洁,李苑,3,3,304,女,没有
116022019001,李涛,李苑,3,3,304,女,有
116022019189,夏莹,李苑,3,3,304,女,有
116022019022,岳鑫,李苑,3,3,304,女,没有
116002019025,吴建平,李苑,3,3,305,女,没有
116002019078,曹辉,李苑,3,3,305,女,有
116002019010,陈丽华,李苑,3,3,305,女,有
116002019166,孙涛,李苑,3,3,305,女,没有
116002019046,江兵,李苑,3,3,306,女,有
116002019127,林淑英,李苑,3,3,306,女,有
116002019076,余娜,李苑,3,3,306,女,没有
116002019146,李利,李苑,3,3,306,女,没有
116082019015,宋建平,李苑,3,3,307,女,没有
116082019192,向畅,李苑,3,3,307,女,有
116082019040,李桂芳,李苑,3,3,307,女,有
116082019036,祝桂兰,李苑,3,3,307,女,有
116032019142,吴海燕,李苑,3,3,308,女,有
116032019127,何海燕,李苑,3,3,308,女,有
